name,poi_class,display_category,lon,lat,ring_mi
,,Attorney Or Law Firm,-81.61096781,30.21958187000001,1
,,Attorney Or Law Firm,-81.61092930000001,30.219825300000004,1
,,Personal Or Beauty Service,-81.61095517,30.21983996,1
,,Dental Clinic,-81.61103164762694,30.219833571023674,1
,,Attorney Or Law Firm,-81.61101409999999,30.219837999999992,1
,,Professional Service,-81.61113225871375,30.219695634108263,1
,,Financial Service,-81.61110836,30.219197519999994,1
,,Financial Service,-81.611078,30.218793,1
,,Wellness Service,-81.611085,30.218825999999993,1
,,Wellness Service,-81.61127176,30.218742909999985,1
,,Diagnostics Imaging Or Lab Service,-81.61126966,30.21904822,1
,,Wellness Service,-81.6115308,30.218768299999997,1
,,Government Office,-81.61156100000001,30.218775,1
,,Professional Service,-81.611555,30.218776,1
,,Technical Service,-81.6114,30.219369999999998,1
,,Complementary And Alternative Medicine,-81.6116402075463,30.218775349594942,1
,,Wellness Service,-81.611565,30.218809,1
,,Personal Or Beauty Service,-81.61157074,30.218761439999998,1
,,Wellness Service,-81.61157359,30.218767769999992,1
,,Wellness Service,-81.61157518,30.21876298,1
,,Fitness Studio,-81.611134025334,30.21817581490599,1
,,Brewery,-81.61122067,30.2184789,1
,,Restaurant,-81.613196,30.219105000000003,1
,,Personal Or Beauty Service,-81.61354001672443,30.217476630856225,1
,,Restaurant,-81.61434813,30.217766729999994,1
,,Real Estate Service,-81.6141978,30.2183783,1
,,Real Estate Service,-81.61419033,30.218463579999998,1
,,Wellness Service,-81.614258,30.218850999999997,1
,,Dental Clinic,-81.61417876,30.218995789999994,1
,,Swimming Pool,-81.61419803,30.2193782,1
,,Swimming Pool,-81.61431159837774,30.21947862943092,1
,,Education,-81.6143291818414,30.21941720574483,1
,,Financial Service,-81.61454601352773,30.219940870948644,1
,,Pediatric Clinic,-81.6146821,30.219657399999992,1
,,Pediatric Clinic,-81.61466197,30.219513439999993,1
,,Real Estate Service,-81.614577770233,30.219414575274,1
,,Dental Clinic,-81.61461283,30.21887020000001,1
,,Financial Service,-81.61492795765506,30.21882014459104,1
,,Arcade,-81.614946,30.218759000000006,1
,,Wellness Service,-81.61497281,30.21873871,1
,,Specialty School,-81.6149884,30.2190223,1
,,Attorney Or Law Firm,-81.61534596,30.219927030000004,1
,,Christian Place Of Worship,-81.61541176,30.219940049999995,1
,,Personal Or Beauty Service,-81.6154079,30.219897599999996,1
,,Professional Service,-81.61541477,30.219856289999992,1
,,Family Service,-81.615638,30.219616999999996,1
,,Personal Or Beauty Service,-81.61527204,30.21869525999999,1
,,Automotive Service,-81.61534777,30.21821536,1
,,Doctor,-81.61522792091299,30.218642768231796,1
,,Outpatient Care Facility,-81.61522628,30.218691040000003,1
,,Personal Or Beauty Service,-81.61535699,30.2186797,1
,,Primary Care Or General Clinic,-81.61549,30.218569999999993,1
,,Pediatric Clinic,-81.61549,30.218569999999993,1
,,Outpatient Care Facility,-81.6156241,30.218554099999988,1
,,Restaurant,-81.615578,30.218198,1
,,Personal Or Beauty Service,-81.61552095,30.218167169999994,1
,,Coffee Shop,-81.61545214,30.218162379999995,1
,,B2B Service,-81.6155963,30.2177817,1
,,Restaurant,-81.61560588,30.217434859999997,1
,,Personal Or Beauty Service,-81.61551111477293,30.217423516203514,1
,,Personal Or Beauty Service,-81.6153009,30.217564349999993,1
,,Home Service,-81.61526185,30.2174702,1
,,Printing Service,-81.61524774,30.217485400000005,1
,,Specialty Store,-81.6152863,30.2178657,1
,,Specialty Store,-81.6151298,30.217912799999993,1
,,Fashion And Apparel Store,-81.6151298,30.217912799999993,1
,,Restaurant,-81.61481932,30.217649859999998,1
,,Sporting Goods Store,-81.61484789,30.218277909999998,1
,,Financial Service,-81.61463026,30.218345789999994,1
,,Civic Organization,-81.61453237736418,30.218280343191324,1
,,Professional Service,-81.61473,30.21761,1
,,Family Service,-81.61451969,30.217584900000006,1
,,Cemetery,-81.6145109,30.217587600000005,1
,,Home Service,-81.61451,30.21759,1
,,Casual Eatery,-81.61451345,30.217586759999996,1
,,Lake,-81.61488824,30.216566500000003,1
,,B2B Office And Professional Service,-81.61521,30.217348,1
,,Hardware Home And Garden Store,-81.615415,30.217331,1
,,Legal Service,-81.61552203,30.217353440000004,1
,,Social Or Community Service,-81.61558048,30.21734869999999,1
,,Hardware Home And Garden Store,-81.615592956543,30.217350006103498,1
,,Religious Organization,-81.61558,30.217340000000007,1
,,Home Service,-81.61558,30.217340000000007,1
,,Apartment,-81.61623660000001,30.2143416,1
,,Historic Site,-81.61633456,30.21436164,1
,,Home Service,-81.61644,30.214410000000004,1
,,Senior Living Facility,-81.616667,30.213313999999997,1
,,Senior Living Facility,-81.61677268000001,30.213283649999994,1
,,Complementary And Alternative Medicine,-81.61663055419922,30.20999336242675,1
,,Wellness Service,-81.61762655,30.211031219999995,1
,,Home Service,-81.617401,30.209977000000002,1
,,Personal Or Beauty Service,-81.61797,30.211180000000006,1
,,Personal Or Beauty Service,-81.61793808000002,30.211174439999997,1
,,Personal Or Beauty Service,-81.61794,30.211180000000013,1
,,Restaurant,-81.61785828582254,30.211145001969832,1
,,Automotive Service,-81.61781973,30.21183547,1
,,Senior Living Facility,-81.617568,30.2132706,1
,,Fast Food Restaurant,-81.617771,30.216787000000004,1
,,Restaurant,-81.61783862,30.21680004,1
,,Restaurant,-81.6177063,30.216890300000003,1
,,Lodging,-81.61771,30.216890000000003,1
,,Uncategorized,-81.6173919,30.217173499999998,1
,,Financial Service,-81.6173919,30.217173499999998,1
,,Ground Transport Facility Or Service,-81.6173466666667,30.21697333333329,1
,,Gym,-81.61647241,30.215432049999993,1
,,Historic Site,-81.61566006,30.21671102,1
,,Atm,-81.6167936346232,30.217088230627766,1
,,Bank Or Credit Union,-81.616767,30.217118999999997,1
,,Atm,-81.61677551269531,30.217155456542976,1
,,Pharmacy And Drug Store,-81.616806,30.217163,1
,,Rental Service,-81.6167954,30.217147399999998,1
,,Supplier Or Distributor,-81.6167954,30.217147399999998,1
,,Wellness Service,-81.61677799422877,30.218336013470616,1
,,Dental Clinic,-81.61661216,30.218359910000004,1
,,Uncategorized,-81.61645000000001,30.218410000000002,1
,,Personal Or Beauty Service,-81.616337,30.218379999999996,1
,,Real Estate Service,-81.61633746060237,30.21838026857304,1
,,Complementary And Alternative Medicine,-81.61623477,30.218516759999993,1
,,Rental Service,-81.6162415,30.2183307,1
,,Personal Or Beauty Service,-81.61622174000001,30.21823456,1
,,Personal Or Beauty Service,-81.61626876000001,30.218127389999992,1
,,Restaurant,-81.616494,30.217635,1
,,Restaurant,-81.61588,30.21791000000001,1
,,Restaurant,-81.6158449,30.218279000000006,1
,,Restaurant,-81.61565625,30.218164799999997,1
,,Personal Or Beauty Service,-81.61567985,30.218541380000005,1
,,Personal Or Beauty Service,-81.61570053000001,30.218620119999997,1
,,Dental Clinic,-81.6159210205078,30.218639373779297,1
,,Personal Or Beauty Service,-81.61593994,30.21859229,1
,,Personal Or Beauty Service,-81.61599,30.218470000000003,1
,,Food And Beverage Store,-81.61608713,30.21817699,1
,,Laundry Service,-81.61613712,30.218147669999993,1
,,Restaurant,-81.616171,30.218087000000004,1
,,Laundry Service,-81.616167875,30.218219079,1
,,Personal Or Beauty Service,-81.616076,30.218441000000002,1
,,Complementary And Alternative Medicine,-81.615746,30.218771000000004,1
,,Financial Service,-81.61572,30.219300000000004,1
,,Financial Service,-81.61587249690578,30.219577532548524,1
,,Financial Service,-81.61587249690578,30.219577532548524,1
,,Financial Service,-81.615872,30.219578000000002,1
,,Financial Service,-81.615807,30.219593000000003,1
,,Financial Service,-81.61571462000002,30.219533269999992,1
,,Financial Service,-81.61571369,30.219619820000002,1
,,Uncategorized,-81.6158788,30.21975249999999,1
,,Attorney Or Law Firm,-81.61604977000002,30.21990142,1
,,Fitness Studio,-81.61595528,30.219495270000007,1
,,Behavioral Or Mental Health Clinic,-81.616067,30.219546,1
,,Personal Or Beauty Service,-81.61619725,30.219477359999996,1
,,Coffee Shop,-81.61628,30.21947,1
,,Financial Service,-81.61648397504614,30.219149637078637,1
,,Corporate Or Business Office,-81.6164069,30.2191247,1
,,B2B Industrial And Machine Service,-81.61641817,30.219113880000005,1
,,Specialized Health Care,-81.61654812,30.21914273999999,1
,,Uncategorized,-81.6168209,30.219153299999995,1
,,Financial Service,-81.6169281005859,30.21881866455079,1
,,Home Service,-81.61693534,30.21857458,1
,,Supplier Or Distributor,-81.617082,30.2180776,1
,,Gas Station,-81.61694972,30.218017629999995,1
,,Travel Service,-81.61688203396551,30.217516873918417,1
,,Automotive Service,-81.61767371654226,30.21755568156507,1
,,Specialized Health Care,-81.61781781716854,30.21755491248198,1
,,Automotive Service,-81.61777007,30.217621960000006,1
,,Real Estate Service,-81.617431640625,30.221101852486004,1
,,Attorney Or Law Firm,-81.61702990000002,30.2201606,1
,,Real Estate Service,-81.616107,30.220039999999997,1
,,Financial Service,-81.61610692382854,30.220039776220208,1
,,Financial Service,-81.616092,30.22007,1
,,Professional Service,-81.61738509,30.224444420000005,1
,,Professional Service,-81.61764,30.223014,1
,,Social Or Community Service,-81.615333,30.226027,1
,,Wellness Service,-81.61527846639756,30.22630664443875,1
,,Physical Medicine And Rehabilitation,-81.61523672,30.226103320000004,1
,,Community Center,-81.61515249,30.226028879999994,1
,,Social Or Community Service,-81.61515211,30.226025600000003,1
,,Social Or Community Service,-81.61515000000001,30.22620999999999,1
,,Elementary School,-81.61513,30.22618,1
,,Gym,-81.61511145692899,30.226293017325556,1
,,Wellness Service,-81.6152535,30.226354800000003,1
,,Professional Service,-81.61470687819063,30.229696264674033,1
,,Real Estate Service,-81.61436879000001,30.228694729999987,1
,,Real Estate Service,-81.614361,30.228699,1
,,Elementary School,-81.6148534,30.221254570000003,1
,,Jewish Place Of Worship,-81.61494272,30.221468959999992,1
,,Attorney Or Law Firm,-81.61560249000001,30.220133690000004,1
,,Behavioral Or Mental Health Clinic,-81.6154727,30.220135960000004,1
,,Real Estate Service,-81.615483,30.220133,1
,,Health Care,-81.61547,30.22013,1
,,Corporate Or Business Office,-81.61510153,30.22016747,1
,,Behavioral Or Mental Health Clinic,-81.61514758000001,30.220064850000004,1
,,Real Estate Service,-81.61519557382817,30.2200205168986,1
,,Religious Organization,-81.614861,30.221187999999998,1
,,Financial Service,-81.61464298,30.220288599999996,1
,,Security Service,-81.614729,30.220115199999988,1
,,Uncategorized,-81.614729,30.220115199999988,1
,,Behavioral Or Mental Health Clinic,-81.61464201,30.220008419999996,1
,,Uncategorized,-81.6145898,30.2199838,1
,,Specialized Health Care,-81.61461403309929,30.22028223209628,1
,,Corporate Or Business Office,-81.61454112426306,30.220171470422706,1
,,Personal Care And Beauty Store,-81.61454112426306,30.220171470422706,1
,,Automotive Service,-81.61447567952443,30.22018656552056,1
,,Home Service,-81.61291471,30.22498933,1
,,Professional Service,-81.6093714,30.224680609999993,1
,,Attorney Or Law Firm,-81.61084039,30.22638553,1
,,Arts And Entertainment,-81.613219385237,30.231969169610988,3
,,Professional Service,-81.60870828,30.23048145,3
,,Home Service,-81.61427749,30.236213739999997,3
,,Professional Service,-81.61443534351275,30.232070878089395,3
,,Media Service,-81.61451990000002,30.231830799999994,1
,,Automotive Service,-81.61627190232744,30.233770051078537,3
,,Home Service,-81.61759727,30.231320510000003,1
,,Hardware Home And Garden Store,-81.617756,30.231363000000005,1
,,Uncategorized,-81.617821,30.231347999999997,1
,,Doctor,-81.61714999683142,30.236723998544758,3
,,Home Service,-81.61816917670443,30.23952837551914,3
,,Wholesaler,-81.618201,30.239592,3
,,Park,-81.61804859122863,30.235924472017665,3
,,Vehicle Dealer,-81.6187836,30.2358357,3
,,Home Service,-81.61882107,30.227908369999994,1
,,B2B Office And Professional Service,-81.6250983,30.239789200000004,3
,,High School,-81.6271723322171,30.242088324204946,3
,,Sport Field,-81.62714864328966,30.242334906702162,3
,,Stadium Arena,-81.62713496,30.242241159999992,3
,,High School,-81.6269956130551,30.242031967863632,3
,,Home Service,-81.625541,30.240379479999998,3
,,Christian Place Of Worship,-81.62522256,30.240738249999996,3
,,Christian Place Of Worship,-81.62586456,30.242634449999986,3
,,Place Of Learning,-81.62610856,30.24377322,3
,,Sport Court,-81.62690622,30.242897550000002,3
,,Gas Station,-81.6270870274003,30.242919021274155,3
,,Park,-81.62681695,30.246970569999995,3
,,Uncategorized,-81.62629990000002,30.2499184,3
,,Real Estate Service,-81.62521862,30.25013741,3
,,Community And Government,-81.62547785,30.24855791999999,3
,,Christian Place Of Worship,-81.6253801,30.24817798999999,3
,,Elementary School,-81.62438518,30.24833894,3
,,Historic Site,-81.62446366503987,30.25047182598791,3
,,Religious Organization,-81.62419,30.24866999999999,3
,,Sport Court,-81.62422118,30.24356682,3
,,Golf Course,-81.62430692434748,30.24184574104786,3
,,Social Or Community Service,-81.62435747,30.242029380000005,3
,,Home Service,-81.61961922542687,30.246422493436064,3
,,Apartment,-81.6181927,30.247267700000002,3
,,Hardware Home And Garden Store,-81.618935,30.247957000000003,3
,,Historic Site,-81.61961548,30.249148509999994,3
,,Home Service,-81.6225,30.249829999999992,3
,,Historic Site,-81.62250129,30.25031638,3
,,Senior Living Facility,-81.62225062,30.25510489,3
,,Senior Living Facility,-81.62216593467039,30.254612957046422,3
,,Historic Site,-81.62127,30.254909999999995,3
,,Real Estate Service,-81.62145047671073,30.250704675180646,3
,,Senior Living Facility,-81.6210246,30.250824319999992,3
,,Food And Beverage Store,-81.61966000000001,30.252979999999997,3
,,Christian Place Of Worship,-81.61939234,30.25077765,3
,,Historic Site,-81.61827666,30.252679799999992,3
,,Home Service,-81.6188176,30.25428979999999,3
,,Home Service,-81.61896878,30.25438322,3
,,Apartment,-81.62012636673676,30.255572018411314,3
,,Historic Site,-81.62001388,30.255405099999997,3
,,Financial Service,-81.61907,30.25866999999999,3
,,Uncategorized,-81.619075,30.259351999999996,3
,,Manufacturer,-81.618988,30.259227999999997,3
,,Flowers And Gifts Store,-81.618853,30.259044000000006,3
,,Fire Station,-81.61869838000001,30.258361750000006,3
,,Sport Or Fitness Facility,-81.61803,30.25849000000001,3
,,Automotive Service,-81.61803,30.25849000000001,3
,,Ground Transport Facility Or Service,-81.61803,30.25849000000001,3
,,Smoothie Juice Bar,-81.61798,30.258583,3
,,Professional Service,-81.61804694,30.25866993,3
,,Storage Facility,-81.618112,30.258749,3
,,Auto Dealer,-81.61811986,30.25875162,3
,,Automotive Service,-81.61824632,30.25875747000001,3
,,Casual Eatery,-81.61799904,30.25916877,3
,,Automotive Service,-81.61830759,30.25885246,3
,,Shopping,-81.61831,30.258880000000005,3
,,Hardware Home And Garden Store,-81.61845666386323,30.25902412515134,3
,,Auto Dealer,-81.6184113,30.25879789,3
,,Automotive Service,-81.6185579,30.258978050000003,3
,,Food And Beverage Store,-81.6182,30.260006999999998,3
,,Building Or Construction Service,-81.61806058,30.260647839999994,3
,,Hardware Home And Garden Store,-81.6189804,30.259471899999994,3
,,Home Service,-81.61907138,30.260532270000002,3
,,Storage Facility,-81.61953451,30.25983543,3
,,Home Service,-81.61966005,30.25967327,3
,,Home Service,-81.61966774,30.25967597,3
,,Cultural Center,-81.61967284,30.259467080000007,3
,,Legal Service,-81.61948023,30.259560919999988,3
,,Specialty Store,-81.61943793296815,30.259437886275908,3
,,Printing Service,-81.61935229,30.259449120000003,3
,,Automotive Service,-81.6194213,30.2598446,3
,,Uncategorized,-81.6194213,30.2598446,3
,,Home Service,-81.62009704,30.259981019999998,3
,,Technical Service,-81.6197738647461,30.2596588134766,3
,,Uncategorized,-81.61981204346992,30.259629807492608,3
,,Uncategorized,-81.61979211,30.260201050000006,3
,,Personal Or Beauty Service,-81.62022798,30.260512340000002,3
,,Personal Or Beauty Service,-81.62030681,30.260542589999993,3
,,Automotive Service,-81.6204525,30.26063795,3
,,Hardware Home And Garden Store,-81.62044237482627,30.260631954818727,3
,,Music Venue,-81.62048423000002,30.26057179,3
,,Second Hand Store,-81.620531,30.26062900000001,3
,,Supplier Or Distributor,-81.62043963000002,30.259670279999998,3
,,Home Service,-81.62146092,30.259731370000008,3
,,Professional Service,-81.62135605084939,30.259790481617042,3
,,Senior Living Facility,-81.62118,30.256140000000006,3
,,Senior Living Facility,-81.62107007,30.257625289999993,3
,,Senior Living Facility,-81.6211,30.257939999999998,3
,,Senior Living Facility,-81.621641,30.257086000000005,3
,,Home Service,-81.62164128834922,30.25708589197228,3
,,Senior Living Facility,-81.621573,30.256470999999998,3
,,Financial Service,-81.62209482,30.256533190000003,3
,,Uncategorized,-81.6221160888672,30.256582260131793,3
,,Financial Service,-81.62211252,30.256532510000007,3
,,Legal Service,-81.62206633589992,30.256242199656267,3
,,Attorney Or Law Firm,-81.6223,30.255609999999997,3
,,Attorney Or Law Firm,-81.62228767,30.2556512,3
,,Building Or Construction Service,-81.62252634,30.25627877,3
,,Attorney Or Law Firm,-81.62247,30.256450000000008,3
,,Books Music And Video Store,-81.6223907470703,30.25655364990229,3
,,Financial Service,-81.62259087,30.256970240000005,3
,,Home Service,-81.62188817,30.260342169999998,3
,,Home Service,-81.6223029853456,30.259687105198644,3
